optimizer,num_channels,learning_rate,epochs,batch_size,use_residuals,use_bottleneck,shortcut_activation,reg_shortcut,reg_module,output_activation,num_filters,nr_modules,module_output_activation,module_activation,l2_r,l1_r,kernel_size,bottleneck_size,train_loss,train_accuracy,train_precision,train_recall,val_loss,val_accuracy,val_precision,val_recall,train_f1,val_f1
sgd,3.0,0.01,75,1024,True,True,sigmoid,True,False,sigmoid,38,21,relu,tanh,0.01,0.0,40,40,2.26416969299,0.513633489609,0.525835812092,0.688736498356,2.26596975327,0.509603381157,0.520958542824,0.684998452663,0.596361884451,0.591821759933
sgd,3.0,0.001,100,128,True,True,tanh,True,False,sigmoid,32,1,linear,tanh,0.0001,0.01,40,42,0.687735259533,0.524676799774,0.530298292637,0.481579869986,0.689914762974,0.514837503433,0.521022737026,0.472955435514,0.504766269804,0.495826854775
sgd,3.0,0.1,100,1024,True,True,relu,True,True,sigmoid,42,12,tanh,tanh,0.0,0.0001,50,28,1.24763965607,0.531175971031,0.563505291939,0.961970627308,1.28637421131,0.525584518909,0.553635835648,0.947754383087,0.710696946885,0.69896657554
sgd,3.0,0.01,100,256,True,False,tanh,True,True,sigmoid,36,1,linear,sigmoid,0.0,0.0,20,40,0.671407997608,0.54313737154,0.548210203648,0.517717003822,0.685768842697,0.530137002468,0.535724461079,0.502379894257,0.532527441102,0.518516653406
sgd,3.0,0.001,75,512,False,True,relu,True,True,sigmoid,26,18,linear,linear,0.01,0.1,50,38,9.4382686615,0.0,0.508411288261,0.0,9.43831920624,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.001,100,512,True,True,softmax,True,False,sigmoid,28,6,tanh,linear,0.001,0.01,50,40,1.57522165775,0.625,0.508111894131,0.000144906531204,1.57545852661,0.0,0.506944417953,0.0,0.000289730435269,0.0
adam,3.0,0.01,75,256,True,False,tanh,False,True,sigmoid,24,6,linear,sigmoid,0.01,0.01,50,40,146.803115845,0.50000846386,0.5082244277,0.851799428463,146.80380249,0.49512091279,0.499431818724,0.841627001762,0.636614240381,0.626870794563
adam,3.0,0.1,75,256,True,True,sigmoid,True,True,sigmoid,40,15,softmax,tanh,0.0001,0.0,20,40,0.716623008251,0.491889208555,0.491889208555,1.0,0.716591894627,0.492400556803,0.492400556803,1.0,0.659417878666,0.659877208647
rmsprop,3.0,0.01,75,512,True,True,sigmoid,True,True,sigmoid,36,15,linear,softmax,0.1,0.0001,20,38,6.47542858124,0.0,0.508240163326,0.0,6.47563552856,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.001,100,512,False,True,softmax,False,True,sigmoid,34,6,relu,relu,0.0001,0.0001,30,42,0.766945302486,0.502012431622,0.511904060841,0.997450232506,0.77642595768,0.499258697033,0.505642354488,0.98840624094,0.676579152763,0.669027848745
rmsprop,3.0,0.001,100,512,False,True,softmax,True,True,sigmoid,40,27,linear,sigmoid,0.01,0.01,30,36,12.807062149,0.0,0.508097648621,0.0,12.8071756363,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.001,100,512,True,True,relu,False,True,sigmoid,40,12,tanh,sigmoid,0.01,0.01,30,32,6.22928333282,0.51172041893,0.528184890747,0.890850067139,6.2362370491,0.507342994213,0.519675910473,0.882154405117,0.663174001132,0.654051190873
sgd,3.0,0.001,100,256,False,True,sigmoid,True,True,sigmoid,24,9,tanh,sigmoid,0.001,0.1,50,38,5.07367420197,0.0,0.507755696774,0.0,5.07368421555,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.001,75,256,True,True,softmax,True,False,sigmoid,42,24,tanh,linear,0.01,0.0001,30,28,0.749737799168,0.0,0.508025586605,0.0,0.749871551991,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.01,100,256,True,True,softmax,True,True,sigmoid,30,1,softmax,sigmoid,0.0,0.01,40,34,3.88077688217,0.0,0.508082389832,0.0,3.88062930107,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.1,75,1024,True,False,sigmoid,True,True,sigmoid,30,1,tanh,relu,0.0,0.01,60,42,965.712646484,0.0,0.507711946964,0.0,965.712341309,0.0,0.508263230324,0.0,0.0,0.0
sgd,3.0,0.001,100,512,True,True,relu,True,True,sigmoid,40,24,tanh,softmax,0.0,0.0,40,40,0.695405185223,0.493999153376,0.501197516918,0.533873796463,0.695565700531,0.491206377745,0.497829854488,0.524655103683,0.517019876168,0.510890594206
sgd,3.0,0.01,100,256,False,False,relu,False,True,sigmoid,40,21,tanh,softmax,0.1,0.01,60,26,20.2254180908,0.0,0.508011341095,0.0,20.2254276276,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.01,100,512,False,False,relu,False,True,sigmoid,36,24,tanh,relu,0.01,0.0,20,38,0.696835875511,0.0,0.508254468441,0.0,0.696821212769,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.1,75,256,True,True,relu,True,False,sigmoid,24,1,relu,sigmoid,0.01,0.1,20,32,0.694618225098,0.75,0.508238613605,0.00034654038609,0.69477981329,0.333333343267,0.507528424263,0.000144237710629,0.00069260851994,0.000288393460897
rmsprop,3.0,0.001,75,128,True,True,softmax,False,True,sigmoid,28,27,softmax,softmax,0.01,0.01,60,30,13.8143224716,0.0,0.508139193058,0.0,13.8143053055,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,1024,False,True,tanh,True,True,sigmoid,26,27,sigmoid,sigmoid,0.0001,0.01,30,26,53.5177955627,0.0,0.507424771786,0.0,53.5171318054,0.0,0.508263230324,0.0,0.0,0.0
rmsprop,3.0,0.01,100,1024,True,True,softmax,True,True,sigmoid,38,27,tanh,linear,0.01,0.001,20,30,14.0911312103,0.0,0.508544921875,0.0,14.0910949707,0.0,0.508263230324,0.0,0.0,0.0
rmsprop,3.0,0.1,100,1024,True,False,sigmoid,True,True,sigmoid,24,24,relu,tanh,0.0001,0.001,30,38,494.200469971,0.492446005344,0.492446005344,1.0,494.200714111,0.491736769676,0.491736769676,1.0,0.659918018583,0.659280886108
adam,3.0,0.001,75,512,True,False,sigmoid,False,True,sigmoid,40,21,relu,sigmoid,0.0001,0.0001,50,26,1.22276258469,0.525663495064,0.542897462845,0.729774355888,1.22543096542,0.527725279331,0.545283555984,0.737452328205,0.622615572105,0.626973382205
sgd,3.0,0.001,100,512,False,True,sigmoid,False,True,sigmoid,42,27,sigmoid,sigmoid,0.0001,0.0001,50,34,10.9729146957,0.517849802971,0.514227867126,0.182021036744,10.9729623795,0.505641460419,0.509042263031,0.177575573325,0.268870195635,0.263300680286
adam,3.0,0.001,100,1024,True,False,relu,False,True,sigmoid,26,15,sigmoid,linear,0.0001,0.01,20,26,8.95697593689,0.942857146263,0.508990108967,0.000964320148341,8.95891475677,0.0,0.508263230324,0.0,0.00192499325179,0.0
sgd,3.0,0.001,75,1024,False,True,sigmoid,True,True,sigmoid,44,9,sigmoid,tanh,0.1,0.0,60,26,20.65599823,0.524324953556,0.531350553036,0.511821389198,20.6555309296,0.524752497673,0.531926095486,0.510082483292,0.521403168923,0.52077533571
sgd,3.0,0.001,100,128,False,False,sigmoid,True,True,sigmoid,24,9,tanh,softmax,0.01,0.0,30,26,2.25191855431,0.541903793812,0.564957380295,0.747928261757,2.27246689796,0.53182297945,0.550497174263,0.727967679501,0.643692912583,0.626914614571
sgd,3.0,0.001,100,256,False,True,sigmoid,True,True,sigmoid,44,1,linear,sigmoid,0.0,0.01,40,32,0.733453452587,0.548387110233,0.50799715519,0.000981439254247,0.734706938267,0.307692319155,0.507244288921,0.000576950842515,0.00195909358307,0.00115259070294
adam,3.0,0.1,75,512,True,False,softmax,True,True,sigmoid,32,3,relu,softmax,0.1,0.001,60,30,132.475219727,0.0,0.507627189159,0.0,132.475479126,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.01,100,1024,True,True,tanh,True,True,sigmoid,36,9,relu,linear,0.01,0.0001,30,36,1.71190571785,0.325581401587,0.507697582245,0.000408580177464,1.7119166851,0.40000000596,0.508188128471,0.000305530091282,0.000816503256967,0.000610693025038
rmsprop,3.0,0.001,75,512,True,True,softmax,True,False,sigmoid,44,3,linear,softmax,0.01,0.0001,60,38,0.767846703529,0.568421065807,0.507869541645,0.00156372168567,0.767827153206,0.5,0.507089138031,0.00132081005722,0.00311784358394,0.00263475738796
rmsprop,3.0,0.001,75,512,True,True,sigmoid,False,True,sigmoid,26,1,relu,softmax,0.0001,0.01,60,30,1.87761986256,1.0,0.507641434669,5.79072329856e-05,1.87765872478,0.0,0.507089138031,0.0,0.000115801256391,0.0
adam,3.0,0.001,75,256,False,False,softmax,False,True,sigmoid,44,24,linear,sigmoid,0.1,0.001,30,30,3.35716319084,0.0,0.508125007153,0.0,3.35721707344,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.001,100,512,True,False,tanh,True,True,sigmoid,36,24,linear,linear,0.01,0.01,60,38,181.33605957,0.0,0.507641434669,0.0,181.336288452,0.0,0.507089138031,0.0,0.0,0.0
sgd,3.0,0.01,100,256,True,True,tanh,True,True,sigmoid,44,21,sigmoid,relu,0.001,0.01,20,36,2.10514736176,0.0,0.507883548737,0.0,2.10517644882,0.0,0.507599413395,0.0,0.0,0.0
sgd,3.0,0.01,100,128,True,True,tanh,False,True,sigmoid,28,15,softmax,linear,0.0001,0.0001,20,36,1.20949316025,0.51671898365,0.523806810379,0.494398236275,1.21347820759,0.501124620438,0.508664786816,0.482042402029,0.508677822902,0.494995894701
rmsprop,3.0,0.1,100,128,False,True,tanh,True,False,sigmoid,24,24,sigmoid,softmax,0.0001,0.001,20,26,0.692924380302,0.0,0.507883548737,0.0,0.692951023579,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,3.0,0.01,100,128,True,True,tanh,False,True,sigmoid,36,18,relu,linear,0.01,0.01,50,32,106.56111145,0.491486251354,0.500894904137,0.41751357913,106.560943604,0.499492555857,0.507173299789,0.425933927298,0.455419190925,0.46301713057
sgd,3.0,0.001,75,512,True,False,relu,True,True,sigmoid,28,24,linear,linear,0.001,0.1,30,28,68.0131149292,0.0,0.508282959461,0.0,68.0132293701,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.001,100,512,False,True,softmax,True,False,sigmoid,34,21,softmax,linear,0.0,0.01,40,28,0.692863941193,0.0,0.507741212845,0.0,0.692925333977,0.0,0.507089138031,0.0,0.0,0.0
adam,3.0,0.01,100,256,True,True,tanh,True,False,sigmoid,26,24,relu,sigmoid,0.01,0.001,30,42,1.43430304527,0.491874992847,0.491874992847,1.0,1.43430352211,0.492400556803,0.492400556803,1.0,0.659405104591,0.659877208647
rmsprop,3.0,0.01,100,256,True,False,softmax,True,True,sigmoid,40,12,relu,sigmoid,0.1,0.1,30,42,8788.22070312,0.0,0.507755696774,0.0,8788.18847656,0.0,0.507599413395,0.0,0.0,0.0
adam,3.0,0.1,100,512,False,True,relu,True,True,sigmoid,32,9,relu,relu,0.01,0.0001,40,34,2.07200980186,0.0,0.507484614849,0.0,2.07210826874,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.01,75,256,True,True,tanh,True,True,sigmoid,26,9,linear,tanh,0.0001,0.0,60,32,0.774800002575,0.492213904858,0.492244333029,0.999797999859,0.774781703949,0.492400556803,0.492400556803,1.0,0.659692944035,0.659877208647
sgd,3.0,0.001,75,512,True,True,sigmoid,True,False,sigmoid,36,15,sigmoid,linear,0.0,0.01,40,38,5.79137563705,0.50710362196,0.509509027004,0.0910619571805,5.79174518585,0.478003382683,0.503327548504,0.0829175263643,0.154509260094,0.142379619248
sgd,3.0,0.001,75,512,True,False,relu,False,True,sigmoid,34,1,tanh,linear,0.001,0.1,60,30,109.34122467,0.500387251377,0.508610844612,0.692827105522,109.338722229,0.501168251038,0.508680582047,0.69254475832,0.58659605229,0.586541190761
sgd,3.0,0.001,100,512,False,True,tanh,True,True,sigmoid,32,12,sigmoid,sigmoid,0.001,0.01,30,42,4.10307455063,0.0,0.508126139641,0.0,4.10314273834,0.0,0.507089138031,0.0,0.0,0.0
rmsprop,3.0,0.01,100,128,True,False,sigmoid,True,False,sigmoid,40,9,tanh,sigmoid,0.0001,0.0001,30,32,1.20039844513,0.491988629103,0.491988629103,1.0,1.20040798187,0.492400556803,0.492400556803,1.0,0.65950721005,0.659877208647
adam,3.0,0.01,75,128,False,True,softmax,True,True,sigmoid,44,21,linear,softmax,0.0,0.001,50,32,4.32108783722,0.0,0.507897734642,0.0,4.32110404968,0.0,0.507599413395,0.0,0.0,0.0
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,40,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,10,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,18,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,22,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,30,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,1,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,3,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,12,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,9,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,True,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,True,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,True,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,True,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,80,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,90,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,120,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,110,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,64,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,512,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,128,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,1024,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.1,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,1e-05,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.01,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.005,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.0001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.0005,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,36,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,40,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,48,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,18,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,58,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,softmax,True,False,sigmoid,28,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
adam,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
sgd,,0.001,100,256,False,True,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,False,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,False,softmax,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
rmsprop,,0.001,100,256,False,True,relu,True,False,sigmoid,38,6,tanh,sigmoid,0.0,0.0001,20,34,,,,,,,,,,
sgd,3.0,0.01,100,256,False,True,relu,True,True,sigmoid,28,21,softmax,softmax,0.0001,0.0001,30,40,,,,,,,,,,
adam,3.0,0.01,100,128,True,False,relu,True,False,sigmoid,26,12,softmax,sigmoid,0.001,0.01,40,26,,,,,,,,,,
rmsprop,3.0,0.01,75,512,False,False,softmax,True,True,sigmoid,44,15,tanh,sigmoid,0.1,0.0,30,34,,,,,,,,,,
rmsprop,3,0.01,50,1024,True,True,relu,True,False,sigmoid,42,9,tanh,sigmoid,0.01,0.01,50,34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sgd,3,0.01,50,512,True,True,softmax,True,True,sigmoid,40,3,softmax,sigmoid,0.0001,0.01,40,30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sgd,3,0.1,50,1024,True,True,tanh,False,True,sigmoid,24,9,softmax,tanh,0.0001,0.01,50,36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
rmsprop,3,0.01,50,512,True,False,relu,True,False,sigmoid,24,27,softmax,sigmoid,0.01,0.001,60,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
rmsprop,3,0.1,50,1024,True,False,tanh,False,True,sigmoid,40,12,softmax,tanh,0,0,40,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sgd,3,0.001,50,512,True,True,tanh,True,True,sigmoid,38,24,softmax,softmax,0.0001,0.01,40,42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
rmsprop,3,0.001,50,512,False,False,relu,True,True,sigmoid,38,27,relu,relu,0.1,0,60,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
